TC02 - Historical Tent Counts,,,,,,,,,,,
Observed,Location,Tents,Structures,Passenger Vehicles,Other Vehicles,District,Neighborhood,Supervisor,Latitude,Longitude,
10/2/24,"INTERSECTION GRIFFITH ST, OAKDALE AVE, SAN FRANCISCO, CA 94124",0,0,0,2,BAYVIEW,Hunters Point,10,37.728257991684934,-122.37915180623531,
10/2/24,"1234 STEVENSON ST, SAN FRANCISCO, CA 94103",1,0,0,0,SOUTHERN,South of Market,6,37.7729382657368,-122.42115050554277,
10/2/24,"549 TOWNSEND ST, SAN FRANCISCO, CA 94103",1,0,0,0,SOUTHERN,Mission Bay,6,37.77267324812146,-122.40052197128534,
10/2/24,"74 BRADY ST, SAN FRANCISCO, CA 94103",0,0,0,1,SOUTHERN,South of Market,6,37.77259983807401,-122.4202036857605,
10/2/24,"INTERSECTION COLUSA PL, COLTON ST, SAN FRANCISCO, CA 94103",0,1,0,0,SOUTHERN,South of Market,6,37.7732130880006,-122.41982314735651,
10/2/24,"1373 HAIGHT ST, SAN FRANCISCO, CA 94117",0,0,1,0,PARK,Haight Ashbury,5,37.770263929409666,-122.44486223906279,
10/2/24,"1434 HAIGHT ST, SAN FRANCISCO, CA 94117",0,1,0,0,PARK,Haight Ashbury,5,37.77015155799252,-122.44614366441967,
10/2/24,"560 ASHBURY ST, SAN FRANCISCO, CA 94117",0,1,0,0,PARK,Haight Ashbury,5,37.77009060172784,-122.44684707373379,
10/2/24,"1 BELVEDERE ST, SAN FRANCISCO, CA 94117",0,1,0,0,PARK,Haight Ashbury,5,37.769584927820624,-122.44977805763483,
10/2/24,"53 GOUGH ST, SAN FRANCISCO, CA 94103",0,1,0,0,SOUTHERN,South of Market,6,37.77274851322081,-122.42178585380316,
10/2/24,"114 BELVEDERE ST, SAN FRANCISCO, CA 94117",0,0,1,0,PARK,Cole Valley,8,37.768269046336115,-122.44933012872936,
10/2/24,"258 ARELIOUS WALKER DR, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,India Basin,10,37.73140213110943,-122.37355202436447,
10/2/24,"17 12TH ST, SAN FRANCISCO, CA 94103",6,1,0,0,SOUTHERN,South of Market,6,37.7741756204113,-122.41992574185133,
10/2/24,"148 GOLDEN GATE AVE, SAN FRANCISCO, CA 94102",1,0,0,0,TENDERLOIN,Tenderloin,6,37.78199665694071,-122.41307149181367,
10/2/24,"256 TAYLOR ST, SAN FRANCISCO, CA 94102",1,0,0,0,TENDERLOIN,Tenderloin,5,37.78464029669081,-122.41107763478256,
10/2/24,"22 OAK ACCESS RD, SAN FRANCISCO, CA 94117",0,0,1,0,PARK,Panhandle,5,37.77107808702927,-122.45347782969473,
10/2/24,"450 JONES ST, SAN FRANCISCO, CA 94102",2,0,0,0,TENDERLOIN,Tenderloin,5,37.78555159665204,-122.41294219985059,
10/2/24,"350 JONES ST, SAN FRANCISCO, CA 94102",6,0,0,0,TENDERLOIN,Tenderloin,5,37.784415205245026,-122.41270860636902,
10/2/24,"137 12TH ST, SAN FRANCISCO, CA 94103",0,2,0,0,SOUTHERN,South of Market,6,37.77211909321804,-122.41777997463942,
10/2/24,"335 LEAVENWORTH ST, SAN FRANCISCO, CA 94102",2,0,0,0,TENDERLOIN,Tenderloin,5,37.78418182442263,-122.41435157115261,
10/2/24,"445 LEAVENWORTH ST, SAN FRANCISCO, CA 94102",2,0,0,0,TENDERLOIN,Tenderloin,5,37.78512096970352,-122.41455230525544,
10/2/24,"255 12TH ST, SAN FRANCISCO, CA 94103",0,2,0,0,SOUTHERN,South of Market,6,37.771807958993556,-122.41583336144686,
10/2/24,"50 CEDAR ST, SAN FRANCISCO, CA 94109",6,0,0,0,NORTHERN,Lower Nob Hill,3,37.78646714569512,-122.41904327951185,
10/2/24,"50 HEMLOCK ST, SAN FRANCISCO, CA 94109",1,0,0,0,NORTHERN,Lower Nob Hill,3,37.78743988421193,-122.41920560041326,
10/2/24,"INTERSECTION SAN BRUNO AVE, DIVISION ST, SAN FRANCISCO, CA 94103",1,1,0,0,MISSION,Showplace Square,6,37.76976529932824,-122.40573912222978,
10/2/24,"49 MYRTLE ST, SAN FRANCISCO, CA 94109",1,0,0,0,TENDERLOIN,Tenderloin,6,37.78553517392924,-122.41879340550291,
10/2/24,"622 VAN NESS AVE, SAN FRANCISCO, CA 94102",1,0,0,0,NORTHERN,Civic Center,6,37.78133746475602,-122.42039683395895,
10/2/24,"353 ELLIS ST, SAN FRANCISCO, CA 94102",2,0,0,0,TENDERLOIN,Tenderloin,5,37.78498201815063,-122.41198559444898,
10/2/24,"533 ELLIS ST, SAN FRANCISCO, CA 94109",1,0,0,0,TENDERLOIN,Tenderloin,6,37.78454779762106,-122.41523345398558,
10/2/24,"1116 NEWHALL ST, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Bayview,10,37.737417441514154,-122.39064607769251,
10/2/24,"748 ELLIS ST, SAN FRANCISCO, CA 94109",1,0,0,0,TENDERLOIN,Tenderloin,6,37.784158554560875,-122.41850109245304,
10/2/24,"333 DIVISION ST, SAN FRANCISCO, CA 94103",1,1,0,0,MISSION,Mission,10,37.76906072324881,-122.40902967914326,
10/2/24,"100 13TH ST, SAN FRANCISCO, CA 94103",4,1,0,0,MISSION,South of Market,6,37.76979297541811,-122.41572104394437,
10/2/24,"1671 INNES AVE, SAN FRANCISCO, CA 94124",0,0,0,3,BAYVIEW,Bayview,10,37.74018364144521,-122.39024106413126,
10/2/24,"680 PHELPS ST, SAN FRANCISCO, CA 94124",0,0,0,10,BAYVIEW,Bayview,10,37.74126882900335,-122.39006604999302,
10/2/24,"INTERSECTION FAIRFAX AVE, PHELPS ST, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Bayview,10,37.74242611508712,-122.38900925964117,
10/2/24,"290 13TH ST, SAN FRANCISCO, CA 94103",1,1,0,0,MISSION,South of Market,6,37.770300829737,-122.41975924084423,
10/2/24,"1506 GALVEZ AVE, SAN FRANCISCO, CA 94124",1,0,0,3,BAYVIEW,Bayview,10,37.73988138749701,-122.38626033067705,
10/2/24,"1833 FELL ST, SAN FRANCISCO, CA 94117",0,0,1,0,PARK,Panhandle,5,37.77270717042924,-122.44805842638014,
10/2/24,"15 LASKIE ST, SAN FRANCISCO, CA 94103",0,1,0,0,TENDERLOIN,South of Market,6,37.77685750034461,-122.41431925445796,
10/2/24,"316 KEITH ST, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Bayview,10,37.73860024127111,-122.38115508109331,
10/2/24,"1044 MISSION ST, SAN FRANCISCO, CA 94103",0,1,0,0,SOUTHERN,South of Market,6,37.78020732852964,-122.40984264761211,
10/2/24,"181 NEWHALL ST, SAN FRANCISCO, CA 94124",0,0,0,2,BAYVIEW,India Basin,10,37.742244238105975,-122.38346010446548,
10/2/24,"1008 MISSION ST, SAN FRANCISCO, CA 94103",0,1,0,0,SOUTHERN,South of Market,6,37.7808112407417,-122.40911744534971,
10/2/24,"INTERSECTION HARRISON ST, I-80 E ON RAMP, SAN FRANCISCO, CA 94105",1,0,0,0,SOUTHERN,Rincon Hill,6,37.785068165126646,-122.3942995816469,
10/2/24,"1316 HAYES ST, SAN FRANCISCO, CA 94117",0,1,0,0,PARK,Panhandle,5,37.77495952383747,-122.43803568184376,
10/2/24,"111 7TH ST, SAN FRANCISCO, CA 94103",0,1,0,0,SOUTHERN,South of Market,6,37.77903791362848,-122.41019804030657,
10/2/24,"616 MINNA ST, SAN FRANCISCO, CA 94103",0,1,0,0,SOUTHERN,South of Market,6,37.778392647316075,-122.41099365055562,
10/2/24,"264 QUINT ST, SAN FRANCISCO, CA 94124",4,2,0,3,BAYVIEW,Central Waterfront,10,37.744935229459784,-122.38951016217469,
10/2/24,"688 MINNA ST, SAN FRANCISCO, CA 94103",0,1,0,1,SOUTHERN,South of Market,6,37.77728309408504,-122.41238638758661,
10/2/24,"1442 CUSTER AVE, SAN FRANCISCO, CA 94124",0,1,0,9,BAYVIEW,Central Waterfront,10,37.74472605147143,-122.38813452422619,
10/2/24,"10 BAY ST, SAN FRANCISCO, CA 94133",0,1,0,0,CENTRAL,Fisherman's Wharf,3,37.80658884080109,-122.40598965436219,
10/2/24,"748 MINNA ST, SAN FRANCISCO, CA 94103",0,2,0,0,SOUTHERN,South of Market,6,37.77645230950676,-122.41341635584831,
10/2/24,"200 RANKIN ST, SAN FRANCISCO, CA 94124",0,0,0,1,BAYVIEW,Central Waterfront,10,37.74567490353649,-122.39178232848643,
10/2/24,"1310 OAK ST, SAN FRANCISCO, CA 94117",0,1,0,2,PARK,Panhandle,5,37.77276706446589,-122.44096096605064,
10/2/24,"249 BAKER ST, SAN FRANCISCO, CA 94117",0,1,0,0,PARK,Panhandle,5,37.77307077418825,-122.44103204458952,
10/2/24,"801 HARRISON ST, SAN FRANCISCO, CA 94107",2,0,0,0,SOUTHERN,South of Market,6,37.780646417450676,-122.39959526807071,
10/2/24,"1254 MICHIGAN ST, SAN FRANCISCO, CA 94107",0,0,0,1,BAYVIEW,Central Waterfront,10,37.753496703266926,-122.38606017082928,
10/2/24,"617 BRYANT ST, SAN FRANCISCO, CA 94107",1,0,0,0,SOUTHERN,South of Market,6,37.77935829222241,-122.39843554794788,
10/2/24,"2161 TURK BLVD, SAN FRANCISCO, CA 94115",0,0,0,3,PARK,Western Addition,2,37.77897245976643,-122.44468655437231,
10/2/24,"1181 CESAR CHAVEZ ST, SAN FRANCISCO, CA 94124",0,0,0,5,BAYVIEW,Central Waterfront,10,37.75014619521246,-122.38919634371997,
10/2/24,"895 HARRISON ST, SAN FRANCISCO, CA 94107",1,0,0,0,SOUTHERN,South of Market,6,37.77920565544762,-122.40143023431301,
10/2/24,"1637 INDIANA ST, SAN FRANCISCO, CA 94124",0,0,0,3,BAYVIEW,Central Waterfront,10,37.74937634425176,-122.39035539329052,
10/2/24,"450 5TH ST, SAN FRANCISCO, CA 94107",0,0,1,1,SOUTHERN,South of Market,6,37.778044969662005,-122.40170918405056,
10/2/24,"1601 CESAR CHAVEZ ST, SAN FRANCISCO, CA 94124",2,1,0,0,BAYVIEW,Central Waterfront,10,37.749992437740545,-122.39248339086772,
10/2/24,"INTERSECTION JEAN WAY, ANZA ST, SAN FRANCISCO, CA 94118",0,0,0,1,PARK,Lone Mountain,1,37.780827935041685,-122.44924396276474,
10/2/24,"1264 PENNSYLVANIA AVE, SAN FRANCISCO, CA 94107",0,0,0,3,BAYVIEW,Potrero Hill,10,37.75090357864829,-122.39256050437687,
10/2/24,"1200 25TH ST, SAN FRANCISCO, CA 94107",0,0,0,3,BAYVIEW,Central Waterfront,10,37.7526749295911,-122.39081170409918,
10/2/24,"796 SPRUCE ST, SAN FRANCISCO, CA 94118",0,0,0,1,PARK,Lone Mountain,2,37.7804384003932,-122.45279654860498,
10/2/24,"330 PARKER AVE, SAN FRANCISCO, CA 94118",0,0,0,2,PARK,Lone Mountain,1,37.77980825088078,-122.45381277054548,
10/2/24,"201 3RD ST, SAN FRANCISCO, CA 94103",1,0,0,0,SOUTHERN,South of Market,6,37.78506261234642,-122.40039262252218,
10/2/24,"144 NORTH POINT ST, SAN FRANCISCO, CA 94133",0,1,0,0,CENTRAL,Fisherman's Wharf,3,37.80712710848542,-122.40969814360143,
10/2/24,"1780 23RD ST, SAN FRANCISCO, CA 94107",0,0,0,3,BAYVIEW,Potrero Hill,10,37.754841211353124,-122.39753633737563,
10/2/24,"812 MISSION ST, SAN FRANCISCO, CA 94103",1,0,0,0,SOUTHERN,South of Market,6,37.78429776747994,-122.40453057768691,
10/2/24,"INTERSECTION WISCONSIN ST, 20TH ST, SAN FRANCISCO, CA 94107",0,0,0,1,BAYVIEW,Potrero Hill,10,37.75993140575308,-122.39919327199458,
10/2/24,"INTERSECTION 6TH ST, HOWARD ST, SAN FRANCISCO, CA 94103",3,0,0,0,SOUTHERN,South of Market,6,37.77969297904727,-122.40729622542857,
10/2/24,"474 NATOMA ST, SAN FRANCISCO, CA 94103",2,0,0,0,SOUTHERN,South of Market,6,37.78060640402397,-122.40718390792608,
10/2/24,"1445 FAIRFAX AVE, SAN FRANCISCO, CA 94124",1,0,0,2,BAYVIEW,Bayview,10,37.74033529822442,-122.3864323273301,
10/2/24,"300 TOWNSEND ST, SAN FRANCISCO, CA 94107",0,0,0,0,SOUTHERN,South of Market,6,37.77702295821036,-122.39507752910005,
10/2/24,"INTERSECTION 19TH ST, CAROLINA ST, SAN FRANCISCO, CA 94107",0,0,0,2,BAYVIEW,Potrero Hill,10,37.76110085779421,-122.40019608289005,
10/2/24,"690 NATOMA ST, SAN FRANCISCO, CA 94103",0,1,0,0,SOUTHERN,South of Market,6,37.77690864592364,-122.41174601018429,
10/2/24,"169 7TH ST, SAN FRANCISCO, CA 94103",0,1,0,0,SOUTHERN,South of Market,6,37.77858132535851,-122.40963310003282,
10/2/24,"164 6TH ST, SAN FRANCISCO, CA 94103",0,2,0,0,SOUTHERN,South of Market,6,37.7799365071463,-122.40793492645025,
10/2/24,"128 RUSS ST, SAN FRANCISCO, CA 94103",0,3,0,0,SOUTHERN,South of Market,6,37.778543695787356,-122.407844401896,
10/2/24,"20 BLUXOME ST, SAN FRANCISCO, CA 94107",1,0,0,0,SOUTHERN,South of Market,6,37.77736365451729,-122.39628575742245,
10/2/24,"1137 HOWARD ST, SAN FRANCISCO, CA 94103",0,2,0,0,SOUTHERN,South of Market,6,37.77731833928495,-122.41008069366217,
10/2/24,"1934 EVANS AVE, SAN FRANCISCO, CA 94124",0,1,0,0,BAYVIEW,Produce Market,10,37.746606246080184,-122.3947636038065,
10/2/24,"392 KING ST, SAN FRANCISCO, CA 94158",5,0,0,0,SOUTHERN,Mission Bay,6,37.77485060469027,-122.3961952328682,
10/2/24,"181 NAPOLEON ST, SAN FRANCISCO, CA 94124",0,0,0,5,BAYVIEW,Produce Market,10,37.74659696717726,-122.39937063306569,
10/2/24,"2275 JERROLD AVE, SAN FRANCISCO, CA 94124",0,2,0,7,BAYVIEW,Produce Market,10,37.745465727638646,-122.40141212940217,
10/2/24,"801 MARIPOSA ST, SAN FRANCISCO, CA 94107",1,0,0,0,BAYVIEW,Mission Bay,6,37.76410657217964,-122.3919439315796,
10/2/24,"1244 PORTOLA DR, SAN FRANCISCO, CA 94127",0,1,0,0,TARAVAL,Laguna Honda,7,37.74025390205462,-122.46235828846692,
10/2/24,"99 RAUSCH ST, SAN FRANCISCO, CA 94103",0,1,0,0,SOUTHERN,South of Market,6,37.77598775508096,-122.40903563797474,
10/2/24,"1130 FOLSOM ST, SAN FRANCISCO, CA 94103",0,0,0,1,SOUTHERN,South of Market,6,37.776184124421455,-122.40872651338577,
10/2/24,"851 7TH ST, SAN FRANCISCO, CA 94107",1,0,0,0,SOUTHERN,Mission Bay,6,37.77029891292919,-122.39895422011614,
10/2/24,"5617 GEARY BLVD, SAN FRANCISCO, CA 94121",0,1,0,0,RICHMOND,Outer Richmond,1,37.78026271164533,-122.47976683080195,
10/2/24,"1078 FOLSOM ST, SAN FRANCISCO, CA 94103",0,1,0,0,SOUTHERN,South of Market,6,37.77732734933338,-122.40735791623592,
10/2/24,"329 KING ST, SAN FRANCISCO, CA 94158",1,0,0,0,SOUTHERN,Mission Bay,6,37.77569215794335,-122.39459868526576,
10/2/24,"5434 FULTON ST, SAN FRANCISCO, CA 94121",0,0,0,1,RICHMOND,Outer Richmond,1,37.772422540583,-122.49014195054768,
10/2/24,"3299 17TH ST, SAN FRANCISCO, CA 94110",0,1,0,0,MISSION,Mission,9,37.76342847405746,-122.4193670367019,
10/2/24,"385 TOWNSEND ST, SAN FRANCISCO, CA 94107",0,0,0,0,SOUTHERN,South of Market,6,37.775448634383366,-122.39658947210458,
10/2/24,"2731 16TH ST, SAN FRANCISCO, CA 94103",0,1,0,0,MISSION,Mission,9,37.765294571800126,-122.41380630860434,
10/2/24,"1544 CALIFORNIA ST, SAN FRANCISCO, CA 94109",0,1,0,0,NORTHERN,Polk Gulch,3,37.79072990533379,-122.419795319438,
10/2/24,"70 NAPOLEON ST, SAN FRANCISCO, CA 94124",0,0,0,2,BAYVIEW,Central Waterfront,10,37.747418808353025,-122.39509854465724,
10/2/24,"2899 17TH ST, SAN FRANCISCO, CA 94110",0,0,0,2,MISSION,Mission,9,37.76410441357779,-122.41224134924337,
10/2/24,"112 AUSTIN ST, SAN FRANCISCO, CA 94109",0,1,0,0,NORTHERN,Lower Nob Hill,3,37.78909697975674,-122.42086317390203,
10/2/24,"INTERSECTION DORE ST, BRYANT ST, SAN FRANCISCO, CA 94103",1,1,0,0,SOUTHERN,Showplace Square,6,37.77081677309306,-122.4090027809143,
10/2/24,"137 FERN ST, SAN FRANCISCO, CA 94109",0,1,0,0,NORTHERN,Lower Nob Hill,3,37.7881354365227,-122.42079075425863,
10/2/24,"INTERSECTION 48TH AVE, FULTON ST, SAN FRANCISCO, CA 94121",0,0,0,1,RICHMOND,Golden Gate Park,1,37.77146184050706,-122.50887013971806,
10/2/24,"17 FERN ST, SAN FRANCISCO, CA 94109",5,0,0,0,NORTHERN,Lower Nob Hill,3,37.78839086008464,-122.41888303309678,
10/2/24,"INTERSECTION I-80 W ON RAMP, I-80 WESTBOUND, SAN FRANCISCO, CA 94103",0,1,0,0,SOUTHERN,Showplace Square,6,37.77261706426497,-122.40667797625066,
10/2/24,"469 15TH ST, SAN FRANCISCO, CA 94103",0,0,1,2,MISSION,Showplace Square,6,37.76719236799105,-122.40518829011256,
10/2/24,"550 15TH ST, SAN FRANCISCO, CA 94103",0,0,0,2,MISSION,Showplace Square,6,37.76716491674687,-122.40615660903143,
10/2/24,"301 BRANNAN ST, SAN FRANCISCO, CA 94107",1,0,0,0,SOUTHERN,South Beach,6,37.781624992856706,-122.3924112491815,
10/2/24,"330 GREAT HWY, SAN FRANCISCO, CA 94121",0,0,0,1,RICHMOND,Sutro Heights,1,37.77601372568495,-122.51136157661675,
10/2/24,"145 POTRERO AVE, SAN FRANCISCO, CA 94103",0,0,0,3,MISSION,Showplace Square,10,37.767805905940406,-122.40765211857988,
10/2/24,"2425 ALAMEDA ST, SAN FRANCISCO, CA 94103",0,0,0,1,MISSION,Mission,9,37.76824258399219,-122.40933486230016,
10/2/24,"994 POLK ST, SAN FRANCISCO, CA 94109",1,0,0,0,NORTHERN,Tenderloin,5,37.785878185155994,-122.41967529058456,
10/2/24,"INTERSECTION 15TH ST, HARRISON ST, SAN FRANCISCO, CA 94103",0,0,2,5,MISSION,Mission,9,37.76710634395057,-122.41369045090958,
10/2/24,"439 BRIGHT ST, SAN FRANCISCO, CA 94132",0,1,0,1,TARAVAL,Ingleside,11,37.718652915551935,-122.46359914541245,
10/2/24,"164 FELL ST, SAN FRANCISCO, CA 94102",0,1,0,0,NORTHERN,Civic Center,5,37.77629357161429,-122.42055907845496,
10/2/24,"281 LINDEN ST, SAN FRANCISCO, CA 94102",0,1,0,0,NORTHERN,Civic Center,5,37.77644939445671,-122.4224755167961,
10/2/24,"717 FRANKLIN ST, SAN FRANCISCO, CA 94102",0,1,0,0,NORTHERN,Cathedral Hill,2,37.781077289136974,-122.42227066308259,
10/2/24,"1971 FOLSOM ST, SAN FRANCISCO, CA 94103",0,0,1,0,MISSION,Mission,9,37.76583541239483,-122.41533330551998,
10/2/24,"364 ELM ST, SAN FRANCISCO, CA 94102",1,0,0,0,NORTHERN,Cathedral Hill,5,37.7811671200024,-122.42319099605083,
10/2/24,"330 LINDEN ST, SAN FRANCISCO, CA 94102",0,1,0,0,NORTHERN,Hayes Valley,5,37.776393213469724,-122.42342535406353,
10/2/24,"4699 ULLOA ST, SAN FRANCISCO, CA 94116",0,0,0,2,TARAVAL,Outer Sunset,4,37.73965681731707,-122.5066090375185,
10/2/24,"2455 48TH AVE, SAN FRANCISCO, CA 94116",0,0,2,0,TARAVAL,Outer Sunset,4,37.740650011563346,-122.50682428479196,
10/2/24,"2391 48TH AVE, SAN FRANCISCO, CA 94116",0,0,2,1,TARAVAL,Outer Sunset,4,37.74190646538395,-122.50693660229445,
10/2/24,"2248 GREAT HWY, SAN FRANCISCO, CA 94116",0,0,0,2,TARAVAL,Outer Sunset,4,37.744481612059175,-122.50729333609344,
10/2/24,"INTERSECTION QUINTARA ST, 48TH AVE, SAN FRANCISCO, CA 94116",0,0,0,2,TARAVAL,Outer Sunset,4,37.747262129013635,-122.50718638300897,
10/2/24,"1879 GREAT HWY, SAN FRANCISCO, CA 94122",0,0,0,2,TARAVAL,Outer Sunset,4,37.75138128027985,-122.5082280859351,
10/2/24,"1686 GREAT HWY, SAN FRANCISCO, CA 94122",0,0,0,2,TARAVAL,Outer Sunset,4,37.754939291625625,-122.50869713723658,
10/2/24,"1543 GREAT HWY, SAN FRANCISCO, CA 94122",0,0,2,2,TARAVAL,Outer Sunset,4,37.75755878203626,-122.50900626182555,
10/2/24,"1437 GREAT HWY, SAN FRANCISCO, CA 94122",0,0,4,2,TARAVAL,Outer Sunset,4,37.759600870512564,-122.50936098396777,
10/2/24,"1301 GREAT HWY, SAN FRANCISCO, CA 94122",0,0,2,4,TARAVAL,Outer Sunset,4,37.762001259653196,-122.50959668308498,
10/2/24,"1207 LA PLAYA, SAN FRANCISCO, CA 94122",0,0,1,2,TARAVAL,Outer Sunset,4,37.763795404241996,-122.50944580882789,
10/2/24,"1405 LA PLAYA, SAN FRANCISCO, CA 94122",0,0,2,1,TARAVAL,Outer Sunset,4,37.76011535977006,-122.50918328762054,
10/2/24,"1001 WEBSTER ST, SAN FRANCISCO, CA 94115",0,0,0,3,NORTHERN,Western Addition,5,37.780314384849824,-122.43032835423946,
10/2/24,"INTERSECTION ZAMPA LN, END (000 block of), SAN FRANCISCO, CA 94115",0,1,0,0,NORTHERN,Japantown,5,37.78434133881246,-122.43093654513359,
10/2/24,"1865 POST ST, SAN FRANCISCO, CA 94115",0,1,0,0,NORTHERN,Japantown,5,37.78470197062593,-122.43193566799162,
10/2/24,"2100 POST ST, SAN FRANCISCO, CA 94115",0,1,0,0,NORTHERN,Lower Pacific Heights,5,37.78467282337351,-122.4366868659854,
10/2/24,"2215 POST ST, SAN FRANCISCO, CA 94115",0,0,1,0,NORTHERN,Lower Pacific Heights,5,37.78447462175233,-122.43836626410483,
10/2/24,"4100 JUDAH ST, SAN FRANCISCO, CA 94122",0,1,1,0,TARAVAL,Outer Sunset,4,37.76059538747843,-122.5059173628688,
10/2/24,"1254 46TH AVE, SAN FRANCISCO, CA 94122",0,0,0,1,TARAVAL,Outer Sunset,4,37.76316723329203,-122.50611752271654,
10/2/24,"INTERSECTION 46TH AVE, LINCOLN WAY, SAN FRANCISCO, CA 94122",0,0,0,1,TARAVAL,Outer Sunset,4,37.764190062502344,-122.50612758100034,
10/2/24,"INTERSECTION LINCOLN WAY, 38TH AVE, SAN FRANCISCO, CA 94122",0,0,0,2,TARAVAL,Outer Sunset,4,37.76459346520987,-122.49769806861879,
10/2/24,"1435 37TH AVE, SAN FRANCISCO, CA 94122",0,0,0,1,TARAVAL,Outer Sunset,4,37.76013126355407,-122.49626241624355,
10/2/24,"1526 BEACH ST, SAN FRANCISCO, CA 94123",1,0,0,0,NORTHERN,Marina,2,37.80497401420786,-122.43429366499184,
10/2/24,"74 MARINA BLVD, SAN FRANCISCO, CA 94123",0,0,0,1,NORTHERN,Marina,2,37.805064080925305,-122.43333511054516,
10/2/24,"3251 VAN NESS AVE, SAN FRANCISCO, CA 94109",0,0,0,1,CENTRAL,Aquatic Park / Ft. Mason,2,37.805722889133065,-122.42555100470781,
10/2/24,"1535 GEARY BLVD, SAN FRANCISCO, CA 94115",0,1,0,0,NORTHERN,Japantown,5,37.78503663325478,-122.42842365056276,
10/2/24,"3000 PACHECO ST, SAN FRANCISCO, CA 94116",0,0,0,1,TARAVAL,Outer Sunset,4,37.74985432084252,-122.49254889786243,
10/2/24,"1842 QUINTARA ST, SAN FRANCISCO, CA 94116",0,0,1,0,TARAVAL,Outer Sunset,4,37.74840341508652,-122.48519159853457,
10/2/24,"2067 48TH AVE, SAN FRANCISCO, CA 94116",0,0,1,1,TARAVAL,Outer Sunset,4,37.747892555877456,-122.50722594559191,
10/2/24,"INTERSECTION NORIEGA ST, 41ST AVE, SAN FRANCISCO, CA 94122",0,1,0,0,TARAVAL,Outer Sunset,4,37.75317806823472,-122.49998498708011,
10/2/24,"3885 NORIEGA ST, SAN FRANCISCO, CA 94122",0,1,0,0,TARAVAL,Outer Sunset,4,37.75293657271632,-122.50518746674061,
10/2/24,"2195 44TH AVE, SAN FRANCISCO, CA 94116",0,0,1,1,TARAVAL,Outer Sunset,4,37.74572421487874,-122.50290255993605,
10/2/24,"3349 25TH ST, SAN FRANCISCO, CA 94110",0,1,0,0,MISSION,Mission,9,37.75067228728462,-122.41710738754183,
10/2/24,"4029 MORAGA ST, SAN FRANCISCO, CA 94122",0,0,0,1,TARAVAL,Outer Sunset,4,37.75479773789345,-122.50590529292822,
10/2/24,"1156 CAPP ST, SAN FRANCISCO, CA 94110",0,0,1,0,MISSION,Mission,9,37.74845403130212,-122.41756731592494,
10/2/24,"63 HORACE ST, SAN FRANCISCO, CA 94110",0,1,0,0,MISSION,Mission,9,37.7499146785769,-122.41434938851035,
10/2/24,"2684 CESAR CHAVEZ ST, SAN FRANCISCO, CA 94110",2,2,0,0,MISSION,Potrero Hill,10,37.74917107328071,-122.40481276126145,
10/2/24,"2628 19TH ST, SAN FRANCISCO, CA 94110",0,1,0,0,MISSION,Mission,9,37.76061810717784,-122.4083999160583,
10/2/24,"INTERSECTION UTAH ST, ALAMEDA ST, SAN FRANCISCO, CA 94103",0,1,0,0,MISSION,Showplace Square,6,37.7685098858202,-122.40644778050536,
10/2/24,"INTERSECTION BRANNAN ST, 9TH ST, SAN FRANCISCO, CA 94103",2,0,0,0,SOUTHERN,Showplace Square,6,37.76997056985263,-122.40697657191642,
10/2/24,"2830 ALAMEDA ST, SAN FRANCISCO, CA 94103",1,0,1,1,MISSION,Mission,6,37.76807581839121,-122.41299573022057,
10/2/24,"INTERSECTION ALAMEDA ST, TREAT AVE, SAN FRANCISCO, CA 94103",0,2,0,0,MISSION,Mission,9,37.768162975603296,-122.4124290635148,
10/2/24,"45 WOODWARD ST, SAN FRANCISCO, CA 94103",1,0,0,0,MISSION,Mission,9,37.76977526450876,-122.42101265194425,
10/2/24,"2 ERIE ST, SAN FRANCISCO, CA 94103",1,0,0,0,MISSION,Mission,9,37.76943282077357,-122.41570949388922,
10/2/24,"2055 FOLSOM ST, SAN FRANCISCO, CA 94110",0,1,0,0,MISSION,Mission,9,37.764548988650425,-122.41515140600606,
10/2/24,"2235 FOLSOM ST, SAN FRANCISCO, CA 94110",1,2,0,1,MISSION,Mission,9,37.76120516445987,-122.4149947594182,
10/2/24,"2514 PACHECO ST, SAN FRANCISCO, CA 94116",0,0,0,1,TARAVAL,Outer Sunset,4,37.75006772592189,-122.48720057308672,
10/2/24,"1975 BRYANT ST, SAN FRANCISCO, CA 94110",0,0,0,1,MISSION,Mission,9,37.762108231991576,-122.41017118548777,
10/2/24,"INTERSECTION YORK ST, MARIPOSA ST, SAN FRANCISCO, CA 94110",0,0,0,1,MISSION,Mission,9,37.763065157056474,-122.40933013036164,
10/2/24,"1810 BRYANT ST, SAN FRANCISCO, CA 94110",0,0,0,1,MISSION,Mission,9,37.7641087391162,-122.41030820727656,
10/2/24,"1655 BRYANT ST, SAN FRANCISCO, CA 94103",0,0,0,2,MISSION,Mission,9,37.76619811521264,-122.41053955112645,
10/2/24,"1550 BRYANT ST, SAN FRANCISCO, CA 94103",0,0,0,3,MISSION,Mission,9,37.76753185635486,-122.41064797651946,
10/2/24,"101 UTAH ST, SAN FRANCISCO, CA 94103",0,0,0,2,MISSION,Showplace Square,6,37.76782515356748,-122.40673937055703,
